SoundFile,Type,Correct,File,WordCorrect,Correct_type,WordType,Condition,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,Sound1,Sound2,PairType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,SimilarityRating.thisRepN,SimilarityRating.thisTrialN,SimilarityRating.thisN,SimilarityRating.thisIndex,SoundLabelLoop.thisRepN,SoundLabelLoop.thisTrialN,SoundLabelLoop.thisN,SoundLabelLoop.thisIndex,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Task1Slide.started,Task1Slide.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,PracticeText2.started,PracticeText2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,PracticeRespKey2.keys,PracticeRespKey2.rt,PracticeRespKey2.started,PracticeRespKey2.stopped,Practice_resp.keys,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,No3.started,No3.stopped,No2.started,No2.stopped,No1.started,No1.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,ItemNumber.started,ItemNumber.stopped,MST_resp.keys,MST_resp.corr,MST_resp.rt,MST_resp.started,MST_resp.stopped,Option2.started,Option2.stopped,EndMssg.started,EndMssg.stopped,End1Cont.keys,End1Cont.rt,End1Cont.started,End1Cont.stopped,Pt2WelcomeMssg.started,Pt2WelcomeMssg.stopped,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Task2Slide.started,Task2Slide.stopped,PracticeSound2.started,PracticeSound2.stopped,PracticeCrossW.started,PracticeCrossW.stopped,PracticeTrialNo.started,PracticeTrialNo.stopped,PracticeRespKey2II.keys,PracticeRespKey2II.rt,PracticeRespKey2II.started,PracticeRespKey2II.stopped,Message.started,Message.stopped,PracticeCrossW2.started,PracticeCrossW2.stopped,PracticeSoundKey.keys,PracticeSoundKey.rt,PracticeSoundKey.started,PracticeSoundKey.stopped,MSTSoundStrtMssg.started,MSTSoundStrtMssg.stopped,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundStrtKey.started,MSTSoundStrtKey.stopped,no2.started,no2.stopped,MSTSoundCount.started,MSTSoundCount.stopped,MSTSoundPlay.started,MSTSoundPlay.stopped,MSTSoundCross.started,MSTSoundCross.stopped,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundKey.started,MSTSoundKey.stopped,Options2II.started,Options2II.stopped,Task3Slide.started,Task3Slide.stopped,SimContKey.keys,SimContKey.rt,SimContKey.started,SimContKey.stopped,Cross1Sec.started,Cross1Sec.stopped,FirstSound.started,FirstSound.stopped,SecondSound.started,SecondSound.stopped,Cross.started,Cross.stopped,NumberOne.started,NumberOne.stopped,NumberTwo.started,NumberTwo.stopped,SimTrialNumber.started,SimTrialNumber.stopped,SimilarityRatingScale.started,SimilarityRatingScale.stopped,SimilarityRatingKey.keys,SimilarityRatingKey.rt,SimilarityRatingKey.started,SimilarityRatingKey.stopped,Task4Slide.started,Task4Slide.stopped,Welcome4End.keys,Welcome4End.rt,Welcome4End.started,Welcome4End.stopped,SoundLabelQuestion.started,SoundLabelQuestion.stopped,Sound.started,Sound.stopped,LabelingKey.keys,LabelingKey.rt,LabelingKey.started,LabelingKey.stopped,participant,date,expName,psychopyVersion,frameRate
,,,TestWords/FU_RAI_ZO.wav,2,NEW,SIMILAR,A,,,,,,,,,,,,,0,0,0,0,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.252162,None,764.7994837,None,764.8064634,None,2,1,3.0311241,765.7995315,None,764.8064634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/GU_CHAI_PI.wav,2,NEW,NEW,A,,,,,,,,,,,,,0,0,0,0,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.853259,None,770.4160103,None,770.4154812,None,1,0,1.2926943,771.3997547,None,770.4154812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/GA_MU_ZI.wav,1,OLD,OLD,A,,,,,,,,,,,,,0,0,0,0,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.719308,None,774.2327329,None,774.2442589,None,2,0,3.02798,775.2329576,None,774.2442589,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/DAI_RU_CHI.wav,1,OLD,OLD,A,,,,,,,,,,,,,0,0,0,0,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.2842102,None,779.799751,None,779.8117753,None,1,1,1.7969145,780.7995815,None,779.8117753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/FU_ZO_RAI.wav,2,NEW,SIMILAR,A,,,,,,,,,,,,,0,0,0,0,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.6291511,None,784.1659669,None,784.169819,None,1,0,2.689288,785.1660242,None,784.169819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/VAI_HO_LA.wav,2,NEW,NEW,A,,,,,,,,,,,,,0,0,0,0,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8839233,None,789.4350415,None,789.4325921,None,2,1,1.6262312,790.4283239,None,789.4325921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/DAI_RU_CHI.wav,1,OLD,OLD,A,,,,,,,,,,,,,0,0,0,0,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0835398,None,793.5826702,None,793.594374,None,1,1,1.7361003,794.5735524,None,793.594374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/LA_ZAY_CHAI.wav,2,NEW,NEW,A,,,,,,,,,,,,,0,0,0,0,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.3358484,None,797.8992007,None,797.8956439,None,1,0,1.5468232,798.8659713,None,797.8956439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,TestWords/RAI_FU_ZO.wav,2,NEW,SIMILAR,A,,,,,,,,,,,,,0,0,0,0,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.4356811,None,801.9826228,None,801.9891717,None,1,0,1.3226852,802.9659093,None,801.9891717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.3212742,None,space,34.1075492,804.3212742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,Practice/Seagull_A.wav,2,3,NEW,Practice,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,7.0304636,905.2462814,None,905.2462814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.4746035,None,838.4746035,None,space,66.7454379,838.4746035,None,838.4746035,None,912.6802796,None,912.6936397,None,912.6936397,None,space,6.6328457,912.6936397,None,919.3862515,None,919.3862515,None,space,1.0504333,919.3862515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,Practice/Skid_B.wav,2,3,NEW,Practice,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5482471,None,920.5543639,None,920.5543639,None,space,3.9644372,920.5543639,None,924.5486069,None,924.5486069,None,space,1.2679131,924.5486069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,Practice/Seagull_A.wav,1,1,OLD,Practice,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.8663682,None,925.8724865,None,925.8724865,None,space,3.7424038,925.8724865,None,929.6760514,None,929.6760514,None,space,1.7450155,929.6760514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,Practice/Gargle_A.wav,2,3,NEW,Practice,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.5316654,None,931.5341752,None,931.5341752,None,space,8.6488111,931.5341752,None,940.2516499,None,940.2516499,None,space,0.69765,940.2516499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,Practice/Gargle_B.wav,2,2,SIMILAR,Practice,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.0316603,None,941.0410164,None,941.0410164,None,space,20.8442108,941.0410164,None,961.9579196,None,961.9579196,None,space,1.56461,961.9579196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Buzz.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.6814202,968.6812417,968.6644966,969.6644042,969.6644042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.551212,None,space,4.1101463,963.551212,None,970.7848033,None,972.259188,None,972.2475876,None,972.259188,None,2,1,13.508713,974.5682463,None,974.5682463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Writing_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.1027606,None,989.6681781,None,989.6642356,None,989.6681781,None,2,1,1.6818767,991.9807891,None,991.9807891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/CarStart_E.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.6901031,None,995.2450929,None,995.2473555,None,995.2450929,None,2,1,8.3872625,997.5477577,None,997.5477577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Elephant_C.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.964541,None,1007.50753,None,1007.497327,None,1007.50753,None,2,1,1.6874978,1009.815526,None,1009.815526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Puff_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.531161,None,1013.073027,None,1013.063845,None,1013.073027,None,1,0,1.1093059,1014.764038,None,1014.764038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Trumpet_B.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.903258,None,1017.454088,None,1017.447392,None,1017.454088,None,2,1,0.8573058,1019.747264,None,1019.747264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Heartbeat.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.632671,None,1022.189615,None,1022.180482,None,1022.189615,None,2,1,0.9556419,1024.497559,None,1024.497559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Piano_D.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.481484,None,1027.026328,None,1027.03056,None,1027.026328,None,2,1,0.9627854,1029.330446,None,1029.330446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cello.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.314808,None,1031.866351,None,1031.863969,None,1031.866351,None,2,1,0.8970884,1034.163943,None,1034.163943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Writing_C.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.081836,None,1036.644324,None,1036.647249,None,1036.644324,None,1,0,2.4337483,1038.94747,None,1038.94747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Buzz.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.415717,None,1042.947272,None,1042.947223,None,1042.947272,None,2,0,2.7975787,1045.247314,None,1045.247314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Steam.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.064701,None,1049.628704,None,1049.630377,None,1049.628704,None,2,1,0.8776521,1051.930584,None,1051.930584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cuckoo_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.832384,None,1054.393441,None,1054.396958,None,1054.393441,None,2,1,0.9731781,1056.697106,None,1056.697106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Chicken_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.697467,None,1059.245322,None,1059.246801,None,1059.245322,None,2,1,0.9546741,1060.930218,None,1060.930218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Goat_C.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.913673,None,1063.479679,None,1063.480316,None,1063.479679,None,2,1,1.0702395,1065.296942,None,1065.296942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/CarStart_D.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.39871,None,1067.969766,None,1067.963415,None,1067.969766,None,1,0,0.7971135,1070.280188,None,1070.280188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Duck_B.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.102961,None,1072.649422,None,1072.646861,None,1072.649422,None,2,1,1.3940662,1074.363683,None,1074.363683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Trumpet_C.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.782346,None,1077.358191,None,1077.346771,None,1077.358191,None,1,0,2.7495447,1079.66343,None,1079.66343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cello.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.430836,None,1083.94755,None,1083.946887,None,1083.94755,None,1,1,1.6783071,1086.246669,None,1086.246669,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Camera.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.948638,None,1089.505017,None,1089.497744,None,1089.505017,None,2,1,3.0929758,1090.480137,None,1090.480137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Puff_A.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.596549,None,1095.112992,None,1095.112368,None,1095.112992,None,1,1,1.6176421,1096.81279,None,1096.81279,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
